ranking,target_season,target_week,season,week,game_id,posteam,defteam,player_id,player_name_pbp,opportunities,rush_attempts_pbp,targets_pbp,red_zone_opps,inside10_opps,inside5_opps,goal_line_rushes,red_zone_targets,end_zone_targets,receiving_opps,rush_tds,receiving_tds_x,player_epa,air_yards_pbp,qb_designed_rushes,td_count,scored_td,snap_player_name,snap_position,snap_team,snap_opponent,offense_snaps,offense_pct,player_name,position,team,opponent_team,carries,targets,target_share,air_yards_share,wopr,rushing_tds,receiving_tds_y,receptions,receiving_yards,rushing_yards,fantasy_points,pacr,racr,is_forward,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,roster_status,depth_rank,receiving_tds,snap_share,routes_run_proxy,route_participation,opponent_team_sch,spread,game_total,home_away,team_implied_total,dynamic_kickoff_era,touchback_35_era,both_teams_overtime_era,games_prior,rush_attempts_share,targets_share,red_zone_opps_share,inside10_opps_share,inside5_opps_share,goal_line_rushes_share,end_zone_targets_share,receiving_opps_share,player_epa_per_opp,targets_per_route,red_zone_target_share,qb_inside5_rush_share,qb_designed_rush_share,snap_share_ewm,route_participation_ewm,rush_share_ewm,target_share_ewm,red_zone_opp_share_ewm,inside10_opp_share_ewm,inside5_opp_share_ewm,goal_line_rush_share_ewm,end_zone_target_share_ewm,receiving_opp_share_ewm,player_epa_per_opp_ewm,targets_per_route_ewm,air_yards_share_ewm,red_zone_target_share_ewm,qb_inside5_rush_share_ewm,qb_designed_rush_share_ewm,role_stability,previous_team,new_team_flag,current_team_games,rookie_season,draft_year,draft_round,draft_pick,college_name,rookie_flag,team_epa_per_play_prior,team_success_rate_prior,team_red_zone_pass_rate_prior,team_seconds_per_play_prior,def_epa_allowed_prior,def_success_allowed_prior,def_red_zone_td_rate_prior,league_offensive_tds_prior,league_drives_prior,league_red_zone_trips_prior,league_plays_prior,league_start_field_position_prior,def_man_rate,def_two_high_rate,def_blitz_rate,coverage_matchup_score,position_group_model,model_probability,model_group,confidence,raw_model_probability,ranking_score,name_key,ranking_cutoff_date,scrape_date,expert_rank_percentile,ecr,nfl_game_id,kickoff,role_score,high_value_role_score,recent_opportunities,model_note,generated_at_utc,planned_snapshot_utc,actual_snapshot_utc,snapshot_status
50,2026,1,2026,1,2026_01_CHI,CHI,CAR,00-0039919,Rome Odunze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Rome Odunze,WR,CHI,CAR,,,,0.0,,,,,,,,,,True,WR,15.0,ACT,Rome Odunze,Rome,Odunze,2002-06-03,75.0,215.0,Washington,00-0039919,4431299,f64694e0-0381-11ef-973d-5176a0ecbee4,40901.0,17020,73774,OdunRo00,24977,11620,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yqjdhpsno75du0n72u4w",,REG,A01,Rome,ODU426541,57130,32004f44-5542-6541-431c-1a51e8792659,2024.0,2024.0,CHI,9.0,ACT,1.0,0.0,0.0,0.0,0.0,CAR,2.5,44.5,away,23.5,1,1,1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8483778515240776,0.8483778515240776,0.0002758551040711,0.2230485465480009,0.1063502351758571,0.0824796747640319,0.124171379440738,0.0,0.2923202804813991,0.2230485465480009,0.0624937016623622,0.2679635122594695,0.357497690376513,0.2606010021212587,0.0,0.000313904083943,0.7898851637309127,CHI,0,29,2024.0,2024.0,1.0,9.0,Washington,0,0.0706037109657889,0.4516387848895337,0.4578016941475327,55.3154227410098,0.0649578879566983,0.4356732556595181,0.1972222222222222,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.326174901944806,REC,83.38138265752374,0.326174901944806,0.326174901944806,romeodunze,2026-07-14,,,,2026_01_CHI_CAR,2026-09-13 17:00:00+00:00,0.3572340843920499,0.1043337631268756,0.2230485465480009,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
51,2026,1,2026,1,2026_01_MIN,MIN,GB,00-0038994,Jordan Addison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Jordan Addison,WR,MIN,GB,,,,0.0,,,,,,,,,,True,WR,3.0,ACT,Jordan Addison,Jordan,Addison,2002-01-27,71.0,175.0,USC; Pittsburgh,00-0038994,4429205,63fdd64e-1a23-4b77-9536-b1609f3a708c,40042.0,16895,123000,AddiJo00,23162,9756,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2ey8g5memyqvxc52uzy",,REG,A01,Jordan,ADD491056,55887,32004144-4449-1056-9ba9-b09766bad478,2023.0,2023.0,MIN,23.0,ACT,2.0,0.0,0.0,0.0,0.0,GB,-1.5,44.5,home,21.5,1,1,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824555774832746,0.824555774832746,0.006156271537725,0.1617514964766297,0.0988347934832102,0.1662212244230564,0.0946821391653233,0.0,0.383761283461886,0.1617514964766297,0.6701235347269613,0.1992529004728119,0.3222819012546939,0.161364923097305,0.0,0.006578572766855,0.8123872102015667,MIN,0,46,2023.0,2023.0,1.0,23.0,USC; Pittsburgh,0,-0.1420942381538635,0.4135930517140242,0.5868886015944839,63.65927622347955,0.0172495241303911,0.4427622597755885,0.1745236136412607,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3257604408777874,REC,84.09019712134935,0.3257604408777874,0.3257604408777874,jordanaddison,2026-07-14,,,,2026_01_GB_MIN,2026-09-13 20:25:00+00:00,0.3308211809490336,0.1199127190238633,0.1617514964766297,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
52,2026,1,2026,1,2026_01_PIT,PIT,ATL,00-0035640,DK Metcalf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,DK Metcalf,WR,PIT,ATL,,,,0.0,,,,,,,,,,True,WR,4.0,ACT,DK Metcalf,DeKaylin,Metcalf,1997-12-14,76.0,230.0,Mississippi,00-0035640,4047650,754faf0f-40f7-45f0-b23b-6ce990ecaf26,31896.0,13424,47864,MetcDK00,20875,5846,7.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tknefloqsleltfmslj2y",,REG,A01,DK,MET363377,47847,32004d45-5436-3377-5806-d2746f1b94aa,2019.0,2019.0,SEA,64.0,ACT,1.0,0.0,0.0,0.0,0.0,ATL,3.0,42.5,home,22.75,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586840738822772,0.8586840738822771,0.0044195440207301,0.2254152546632615,0.0896677448932303,0.0963897559020075,0.0844545385027361,0.0,0.2393551512074572,0.2254152546632615,0.4743173282790084,0.2627655696002126,0.4062591447448293,0.1375465853751423,0.0,0.0045458167070367,0.6426661800321587,PIT,0,15,2019.0,2019.0,2.0,64.0,Mississippi,0,0.012770840250767,0.4323008268602843,0.5459498791542136,62.0054337508412,-0.0129552133455891,0.4411655123197641,0.1904800417475308,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3251073545164062,REC,78.743984671013,0.3251073545164062,0.3251073545164062,dkmetcalf,2026-07-14,,,,2026_01_ATL_PIT,2026-09-13 17:00:00+00:00,0.3628396241887563,0.0901706797659913,0.2254152546632615,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
53,2026,1,2026,1,2026_01_NE,NE,SEA,00-0040734,TreVeyon Henderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,TreVeyon Henderson,RB,NE,SEA,,,,0.0,,,,,,,,,,True,RB,32.0,ACT,TreVeyon Henderson,TreVeyon,Henderson,2002-10-22,70.0,212.0,Ohio State,00-0040734,4432710,0d9788e6-03ee-416d-8ba2-deb57037d209,,18517,145059,HendTr02,23245,12529,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cfcux3dnfmbmz3qzrnco",,REG,A01,TreVeyon,HEN144466,58243,32004845-4e14-4466-e552-da8f305c6946,2025.0,2025.0,NE,38.0,ACT,3.0,0.0,0.0,0.0,0.0,SEA,-3.5,44.5,away,20.5,1,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468430479067202,0.468430479067202,0.4099924041981234,0.0695124762089358,0.3093049365122813,0.3294103666539602,0.1954206148180256,0.2364729247222908,0.0281258059212967,0.0695124762089358,-0.004382447459042,0.1445078553347175,0.0045218348033171,0.0602878314161166,0.0,0.463320516819089,0.7055875670216316,NE,0,17,2025.0,2025.0,2.0,38.0,Ohio State,0,0.1482638439593769,0.4714863106472493,0.4571276474390661,58.44388181522557,-0.1443732818454741,0.3882759525115002,0.1645963513610572,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3219617009454101,RB,80.72600836118139,0.3219617009454101,0.3219617009454101,treveyonhenderson,2026-07-14,,,,2026_01_NE_SEA,2026-09-10 00:20:00+00:00,0.3159784531580871,0.2780453059947557,0.4099924041981234,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-09T00:20:00+00:00,,provisional
54,2026,1,2026,1,2026_01_LAC,LAC,ARI,00-0038544,Quentin Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Quentin Johnston,WR,LAC,ARI,,,,0.0,,,,,,,,,,True,WR,1.0,ACT,Quentin Johnston,Quentin,Johnston,2001-09-06,74.0,201.0,TCU,00-0038544,4429025,e648bc98-bc81-44d0-8d4b-b9223c497ff4,40051.0,16899,123085,JohnQu02,24226,9754,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpzdpin1xp1kjxmbkq6d",,REG,A01,Quentin,JOH823261,55885,32004a4f-4882-3261-dcd8-a43c8f7c5608,2023.0,2023.0,LAC,21.0,ACT,2.0,0.0,0.0,0.0,0.0,ARI,11.5,45.5,home,28.5,1,1,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364735403101227,0.7364735403101227,0.002357453173587,0.1870556182675655,0.1667691906884189,0.0796476170069289,0.0324038101770124,0.0,0.1418556121574787,0.1870556182675655,0.4434376868861222,0.2540725722920415,0.2839589037839988,0.2649708036103115,0.0,0.0025766977150367,0.6678000228309235,LAC,0,46,2023.0,2023.0,1.0,21.0,TCU,0,-0.0460089819886228,0.4240718528321242,0.5769362262214202,55.51130093310677,0.0744852251335285,0.4714611390898421,0.2103993228993229,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3165972480352176,REC,79.53570071917409,0.3165972480352176,0.3165972480352176,quentinjohnston,2026-07-14,,,,2026_01_ARI_LAC,2026-09-13 20:25:00+00:00,0.3086288705837584,0.0929402059574534,0.1870556182675655,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
55,2026,1,2026,1,2026_01_PHI,PHI,WAS,00-0034351,Dallas Goedert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Dallas Goedert,TE,PHI,WAS,,,,0.0,,,,,,,,,,True,TE,88.0,ACT,Dallas Goedert,Dallas,Goedert,1995-01-03,77.0,256.0,South Dakota State,00-0034351,3121023,e8029983-87cf-49a2-bc04-04c8233a0630,31019.0,12860,47272,GoedDa00,19863,5022,8.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6ljhwvkehvyiufdx3d1",,REG,A01,Dallas,GOE595520,46118,3200474f-4559-5520-b7af-5e002aedafbb,2018.0,2018.0,PHI,49.0,ACT,1.0,0.0,0.0,0.0,0.0,WAS,5.5,46.5,home,26.0,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8287178584853911,0.8287178584853911,3.271044094290409e-05,0.2121092090126831,0.1366296807437966,0.1341025532581379,0.1430869004140483,0.0,0.3470531561005437,0.2121092090126831,0.4821219230909373,0.2709226636015016,0.1458605157146253,0.3000588045070785,0.0,3.884364861969855e-05,0.6924653440197689,PHI,0,51,2018.0,2018.0,2.0,49.0,South Dakota State,0,0.0144393225406947,0.4221157942387259,0.3971681655118187,59.93908963740439,0.1298492124568752,0.4699278290816901,0.2268246974903321,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3161315294627816,REC,80.3126583366227,0.3161315294627816,0.3161315294627816,dallasgoedert,2026-07-14,,,,2026_01_WAS_PHI,2026-09-13 20:25:00+00:00,0.3469532593130057,0.1379397114719943,0.2121092090126831,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
56,2026,1,2026,1,2026_01_DEN,DEN,KC,00-0040730,RJ Harvey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,RJ Harvey,RB,DEN,KC,,,,0.0,,,,,,,,,,True,RB,12.0,ACT,RJ Harvey,Robert,Harvey,2001-02-04,69.0,205.0,UCF; Virginia,00-0040730,4568490,fc6dbb83-b2b1-4962-b793-e79b2378b525,,18522,99622,HarvRJ00,25944,12489,1.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i1qxzydetb2orrynzvzk",,REG,A01,R.J.,HAR819909,58265,32004841-5281-9909-a72d-cc3e41956f3a,2025.0,2025.0,DEN,60.0,ACT,2.0,0.0,0.0,0.0,0.0,KC,-2.5,42.5,away,20.0,1,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122150893252323,0.5122150893252323,0.4024137896497072,0.1135092603822844,0.2601406027204915,0.3502074939116342,0.3311005247659122,0.3831196031230103,0.0445965446890556,0.1135092603822844,-0.0259725637252298,0.2341018302408235,-0.0320021242886774,0.1342506993652603,0.0,0.4492432375403979,0.8151257300970867,DEN,0,17,2025.0,2025.0,2.0,60.0,UCF; Virginia,0,0.0338952704393647,0.4300127768076609,0.5762482185856799,55.70101136984081,-0.0495897994849283,0.4207667870670665,0.1981142121767121,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3127042515318248,RB,84.17646049805822,0.3127042515318248,0.3127042515318248,rjharvey,2026-07-14,,,,2026_01_DEN_KC,2026-09-15 00:15:00+00:00,0.3427127131190746,0.3138162071326793,0.4024137896497072,Strong goal-line/red-zone role,2026-07-15T04:45:07.380027+00:00,2026-09-14T00:15:00+00:00,,provisional
57,2026,1,2026,1,2026_01_DET,DET,NO,00-0037197,Isiah Pacheco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Isiah Pacheco,RB,DET,NO,,,,0.0,,,,,,,,,,True,RB,10.0,ACT,Isiah Pacheco,Isiah,Pacheco,1999-03-02,70.0,215.0,Rutgers,00-0037197,4361529,3a25c037-fa30-4740-b742-ec8e4f1a2a25,34207.0,16104,83747,PachIs00,23371,8205,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqshteijt4xhgk2ei9sx",,REG,A01,Isiah,PAC576791,54716,32005041-4357-6791-9031-d5a8938af2e4,2022.0,2022.0,KC,251.0,ACT,2.0,0.0,0.0,0.0,0.0,NO,7.0,48.5,home,27.75,1,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495546120145485,0.495546120145485,0.4083270998567023,0.0737455320530975,0.309128007295084,0.2996769953351992,0.1521780789398955,0.016891914775388,0.0049719870233214,0.0737455320530975,-0.1422425175113721,0.1211290149567748,-0.0029776578536585,0.1486557588683716,0.0,0.4789105880713061,0.795462846263645,KC,1,0,2022.0,2022.0,7.0,251.0,Rutgers,0,0.0729690601263949,0.4463557105811071,0.5224551486070336,56.640900609335056,-0.073396356993557,0.4075600020495858,0.1921275283732031,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,RB,0.3107568030590713,RB,45.245663725843855,0.3107568030590713,0.3107568030590713,isiahpacheco,2026-07-14,,,,2026_01_NO_DET,2026-09-13 17:00:00+00:00,0.3258729173517616,0.2536610271900595,0.4083270998567023,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T17:00:00+00:00,,provisional
58,2026,1,2026,1,2026_01_DAL,DAL,NYG,00-0036358,CeeDee Lamb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,CeeDee Lamb,WR,DAL,NYG,,,,0.0,,,,,,,,,,True,WR,88.0,ACT,CeeDee Lamb,Cedarian,Lamb,1999-04-08,74.0,200.0,Oklahoma,00-0036358,4241389,a72ea15b-5199-4101-a300-846e1c655add,32687.0,14411,61570,LambCe00,21679,6786,6.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijxzvtumjhqu3zva1bwc",,REG,A01,CeeDee,LAM138457,52425,32004c41-4d13-8457-fcbe-d37fdbd87233,2020.0,2020.0,DAL,17.0,ACT,1.0,0.0,0.0,0.0,0.0,NYG,2.5,48.5,away,25.5,1,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248641908044527,0.7248641908044527,0.0035924983624306,0.2200965407566791,0.1052971050998975,0.0986230623745672,0.0479600501870079,0.0006214983779151,0.273846180761759,0.2200965407566791,0.2998653911289201,0.2856167860521165,0.2854132678147316,0.2151940617427236,0.0,0.0039184099418841,0.6226295222633872,DAL,0,63,2020.0,2020.0,1.0,17.0,Oklahoma,0,0.0845042809547004,0.4599330891922342,0.5420687155981274,54.39295992175964,0.0671802210381894,0.4588735983534784,0.2665388962602584,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3094522732489776,REC,78.11282995129669,0.3094522732489776,0.3094522732489776,ceedeelamb,2026-07-14,,,,2026_01_DAL_NYG,2026-09-14 00:20:00+00:00,0.3161844099745208,0.0839600725538242,0.2200965407566791,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-13T00:20:00+00:00,,provisional
59,2026,1,2026,1,2026_01_ARI,ARI,LAC,00-0038559,Michael Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,Michael Wilson,WR,ARI,LAC,,,,0.0,,,,,,,,,,True,WR,14.0,ACT,Michael Wilson,Michael,Wilson,2000-02-23,74.0,209.0,Stanford,00-0038559,4360761,b91be982-fccd-448e-869b-e9b5148a1730,40121.0,16957,84423,WilsMi02,24173,10232,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc8awtck004bz2a5oeb8",,REG,A01,Michael,WIL752419,55959,32005749-4c75-2419-b58e-7c21d98d871e,2023.0,2023.0,ARI,94.0,ACT,2.0,0.0,0.0,0.0,0.0,LAC,-11.5,45.5,away,17.0,1,1,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8495504599937754,0.8495504599937754,0.0003800841876908,0.2317556932970784,0.1912012822293982,0.0441806685329669,0.0240228551453819,0.0,0.2738925236895745,0.2317556932970784,0.2395566555757551,0.2727217880005778,0.3963265591741781,0.2146748633769515,0.0,0.0004180926064598,0.6811308546194224,ARI,0,46,2023.0,2023.0,3.0,94.0,Stanford,0,-0.0135769759853098,0.4283557327668164,0.7136481982070217,55.929721055298025,-0.0919806691257672,0.4066074334009198,0.1355490914314443,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3066196439796532,REC,79.95562192051179,0.3066196439796532,0.3066196439796532,michaelwilson,2026-07-14,,,,2026_01_ARI_LAC,2026-09-13 20:25:00+00:00,0.3605620791595149,0.0864682686359156,0.2317556932970784,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-12T20:25:00+00:00,,provisional
60,2026,1,2026,1,2026_01_SF,SF,LA,00-0033288,George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,George Kittle,TE,SF,LA,,,,0.0,,,,,,,,,,True,TE,85.0,ACT,George Kittle,George,Kittle,1993-10-09,76.0,250.0,Iowa,00-0033288,3040151,2ada91b0-036e-454f-83c3-6d939ff584a9,30259.0,11892,11901,KittGe00,19063,4217,9.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ztz3xqjaqgok9m4nylgs",,REG,A01,George,KIT388290,44959,32004b49-5438-8290-eeed-c9c9cca62ec1,2017.0,2017.0,SF,146.0,ACT,1.0,0.0,0.0,0.0,0.0,LA,-3.0,48.5,away,22.75,1,1,1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392928261553787,0.8392928261553787,0.0012296636284709,0.2322233977266902,0.0839454376995112,0.0677209362696643,0.0651085958894484,0.0,0.1616431481877459,0.2322233977266902,0.5865035943356303,0.2827325345916211,0.2152895832901609,0.1508154688914969,0.0,0.0012969037100455,0.8093482398549489,SF,0,57,2017.0,2017.0,5.0,146.0,Iowa,0,0.0583393346548303,0.469686450617509,0.5037869852885333,56.79148173921352,-0.0596373861827441,0.4132045882366348,0.1435513746659257,2.434901556776557,10.48057844932845,3.300041971916972,61.51143798331298,30.484288795465638,,,,,REC,0.3006072543309642,REC,83.99446955543088,0.3006072543309642,0.3006072543309642,georgekittle,2026-07-14,,,,2026_01_SF_LA,2026-09-11 00:35:00+00:00,0.3575819625035133,0.072258323286208,0.2322233977266902,Strong recent workload,2026-07-15T04:45:07.380027+00:00,2026-09-10T00:35:00+00:00,,provisional
